0, 19.075
0, 18.456
0, 19.126
0, 18.662
0, 18.707
0, 18.925
0, 18.512
0, 18.729
0, 18.639
0, 18.579
0, 18.764
0, 18.900
0, 18.387
0, 18.418
0, 18.436
0, 18.670
0, 18.458
0, 19.313
0, 18.809
0, 18.789
0, 19.007
0, 18.482
0, 18.619
0, 18.446
0, 18.736
25, 21.081
25, 21.415
25, 20.634
25, 21.581
25, 20.982
25, 21.305
25, 21.014
25, 21.098
25, 20.997
25, 21.073
25, 21.269
25, 21.423
25, 21.144
25, 21.092
25, 21.457
25, 20.668
25, 21.042
25, 20.997
25, 21.463
25, 21.083
25, 20.984
25, 21.067
25, 21.066
25, 20.990
25, 20.788
75, 25.435
75, 25.686
75, 25.082
75, 25.519
75, 25.367
75, 25.052
75, 25.932
75, 25.426
75, 25.711
75, 25.752
75, 25.584
75, 25.040
75, 26.068
75, 25.134
75, 24.851
75, 25.918
75, 25.455
75, 25.456
75, 25.172
75, 25.947
75, 25.518
75, 25.408
75, 25.995
75, 25.730
75, 25.236
100, 26.582
100, 26.667
100, 27.162
100, 27.371
100, 26.334
100, 27.318
100, 27.113
100, 27.370
100, 26.757
100, 26.517
100, 26.512
100, 27.142
100, 27.447
100, 27.017
100, 26.507
100, 26.443
100, 26.748
100, 26.271
100, 27.633
100, 26.849
100, 26.949
100, 27.261
100, 27.054
100, 26.373
100, 27.443
50, 24.115
50, 24.479
50, 23.522
50, 23.234
50, 23.380
50, 23.376
50, 24.165
50, 23.628
50, 23.646
50, 23.847
50, 23.532
50, 23.882
50, 23.825
50, 24.185
50, 23.927
50, 24.136
50, 24.030
50, 24.000
50, 23.773
50, 23.707
50, 23.978
50, 23.843
50, 23.693
50, 23.543
50, 23.949
