0, 4.512
0, 4.503
0, 4.420
0, 4.502
0, 4.449
0, 4.286
0, 4.454
0, 4.475
0, 4.573
0, 4.621
0, 4.460
0, 4.447
0, 4.372
0, 4.558
0, 4.570
0, 4.651
0, 4.440
0, 4.563
0, 4.314
0, 4.437
0, 4.289
0, 4.439
0, 4.414
0, 4.340
0, 4.365
25, 5.359
25, 5.282
25, 4.967
25, 5.216
25, 5.261
25, 5.126
25, 5.359
25, 5.283
25, 5.033
25, 5.125
25, 5.168
25, 5.339
25, 5.143
25, 4.800
25, 5.003
25, 5.166
25, 5.130
25, 5.060
25, 5.219
25, 5.108
25, 4.961
25, 5.175
25, 5.502
25, 5.263
25, 5.123
50, 5.706
50, 5.781
50, 5.932
50, 6.015
50, 5.870
50, 5.997
50, 5.988
50, 6.083
50, 6.122
50, 5.748
50, 6.307
50, 5.744
50, 5.853
50, 5.631
50, 5.568
50, 5.689
50, 6.020
50, 5.778
50, 6.082
50, 6.218
50, 5.843
50, 5.698
50, 5.595
50, 6.065
50, 6.035
75, 6.446
75, 6.227
75, 6.536
75, 6.326
75, 6.190
75, 5.847
75, 5.806
75, 6.029
75, 5.939
75, 6.098
75, 5.623
75, 5.993
75, 5.854
75, 6.510
75, 6.051
75, 6.267
75, 6.187
75, 6.171
75, 6.145
75, 6.493
75, 6.334
75, 5.899
75, 5.953
75, 6.213
75, 6.194
100, 6.453
100, 6.452
100, 6.851
100, 7.019
100, 6.378
100, 6.819
100, 6.774
100, 6.653
100, 6.635
100, 6.514
100, 6.906
100, 6.700
100, 6.555
100, 7.025
100, 7.024
100, 6.730
100, 7.307
100, 7.245
100, 7.031
100, 7.173
100, 6.926
100, 6.998
100, 6.681
100, 6.748
100, 6.895
