0, 19.789
0, 18.992
0, 19.138
0, 19.319
0, 18.753
0, 19.360
0, 19.371
0, 18.977
0, 19.891
0, 18.494
0, 17.830
0, 18.502
0, 18.501
0, 18.047
0, 18.679
0, 18.047
0, 18.094
0, 18.012
0, 18.067
0, 17.697
0, 18.500
0, 18.001
0, 18.421
0, 18.242
0, 18.149
25, 21.154
25, 21.128
25, 21.265
25, 21.009
25, 21.040
25, 21.587
25, 21.174
25, 20.522
25, 21.558
25, 21.184
25, 21.117
25, 21.201
25, 20.979
25, 20.925
25, 20.877
25, 20.528
25, 21.140
25, 20.838
25, 20.911
25, 21.461
25, 21.353
25, 20.851
25, 21.136
25, 21.076
25, 21.045
75, 25.381
75, 25.524
75, 25.958
75, 26.093
75, 26.227
75, 26.003
75, 25.130
75, 25.734
75, 25.634
75, 25.423
75, 26.149
75, 26.109
75, 25.312
75, 25.510
75, 25.383
75, 25.411
75, 25.999
75, 24.973
75, 25.411
75, 25.238
75, 25.254
75, 24.929
75, 25.153
75, 25.713
75, 25.892
100, 26.590
100, 26.063
100, 26.214
100, 26.336
100, 26.588
100, 26.921
100, 26.193
100, 26.469
100, 26.319
100, 26.926
100, 26.881
100, 26.929
100, 26.587
100, 26.637
100, 26.964
100, 27.165
100, 26.599
100, 26.972
100, 26.050
100, 26.032
100, 26.332
100, 27.365
100, 26.853
100, 26.746
100, 27.721
50, 23.986
50, 24.353
50, 24.250
50, 23.915
50, 24.074
50, 24.248
50, 23.658
50, 24.447
50, 23.739
50, 23.592
50, 23.512
50, 23.782
50, 24.091
50, 23.964
50, 24.496
50, 23.762
50, 23.514
50, 23.827
50, 23.634
50, 24.024
50, 24.358
50, 23.881
50, 23.762
50, 24.410
50, 24.095
