0, 18.906
0, 18.712
0, 18.900
0, 19.156
0, 19.076
0, 18.680
0, 18.740
0, 18.959
0, 19.098
0, 19.394
0, 19.430
0, 19.064
0, 18.715
0, 19.027
0, 19.671
0, 18.682
0, 19.107
0, 19.152
0, 19.215
0, 18.888
0, 19.161
0, 19.350
0, 18.905
0, 19.013
0, 19.121
25, 21.075
25, 21.361
25, 21.140
25, 21.192
25, 21.414
25, 21.251
25, 20.814
25, 20.914
25, 20.431
25, 20.689
25, 20.498
25, 20.526
25, 20.702
25, 21.182
25, 21.055
25, 20.268
25, 20.902
25, 20.406
25, 20.384
25, 20.796
25, 20.794
25, 21.090
25, 20.992
25, 21.006
25, 21.398
75, 25.740
75, 25.526
75, 25.480
75, 24.773
75, 25.657
75, 24.598
75, 26.086
75, 26.436
75, 25.166
75, 25.248
75, 25.716
75, 25.387
75, 25.496
75, 25.294
75, 25.267
75, 24.192
75, 25.103
75, 24.554
75, 24.580
75, 25.364
75, 25.312
75, 26.178
75, 25.367
75, 25.452
75, 24.899
100, 26.237
100, 25.974
100, 26.241
100, 26.150
100, 27.377
100, 26.504
100, 25.768
100, 26.482
100, 26.005
100, 26.856
100, 26.393
100, 26.973
100, 27.006
100, 26.463
100, 26.785
100, 26.849
100, 26.096
100, 26.593
100, 26.932
100, 27.310
100, 26.494
100, 26.662
100, 26.220
100, 26.684
100, 25.900
