0, 4.470
0, 4.416
0, 4.349
0, 4.459
0, 4.453
0, 4.378
0, 4.426
0, 4.425
0, 4.285
0, 4.155
0, 4.359
0, 4.517
0, 4.476
0, 4.332
0, 4.278
0, 4.379
0, 4.497
0, 4.561
0, 4.607
0, 4.590
0, 4.237
0, 4.254
0, 4.518
0, 4.275
0, 4.395
25, 5.088
25, 4.890
25, 5.003
25, 5.022
25, 4.967
25, 4.859
25, 5.013
25, 5.252
25, 5.197
25, 5.058
25, 5.203
25, 5.075
25, 5.105
25, 5.160
25, 5.034
25, 5.047
25, 5.430
25, 5.076
25, 5.231
25, 5.176
25, 5.182
25, 4.847
25, 5.324
25, 5.146
25, 5.514
50, 6.009
50, 5.656
50, 5.749
50, 5.854
50, 5.760
50, 5.880
50, 5.800
50, 5.831
50, 5.670
50, 5.954
50, 6.120
50, 5.752
50, 5.580
50, 6.037
50, 6.035
50, 6.063
50, 5.639
50, 6.117
50, 5.793
50, 5.761
50, 5.766
50, 6.028
50, 5.891
50, 6.001
50, 6.090
75, 6.438
75, 6.513
75, 6.403
75, 6.301
75, 6.452
75, 6.617
75, 6.561
75, 6.421
75, 6.567
75, 6.390
75, 6.724
75, 6.373
75, 6.297
75, 6.762
75, 6.509
75, 6.693
75, 6.433
75, 6.003
75, 6.296
75, 5.974
75, 6.060
75, 6.132
75, 6.194
75, 5.959
75, 5.771
100, 6.282
100, 6.662
100, 6.670
100, 6.741
100, 6.684
100, 6.463
100, 6.791
100, 6.309
100, 6.654
100, 6.849
100, 6.788
100, 6.599
100, 6.505
100, 6.537
100, 6.496
100, 6.573
100, 6.775
100, 6.682
100, 6.428
100, 6.776
100, 6.528
100, 6.920
100, 6.903
100, 6.668
100, 6.864
