0, 126.305
0, 125.254
0, 124.464
0, 139.413
0, 136.120
0, 134.791
0, 134.163
0, 135.585
0, 137.869
0, 135.944
0, 135.658
0, 138.575
0, 136.193
0, 134.148
0, 138.105
0, 137.917
0, 137.307
0, 136.292
0, 134.994
0, 136.867
0, 134.617
0, 136.123
0, 136.183
0, 137.369
0, 135.475
25, 543.281
25, 540.138
25, 535.908
25, 534.978
25, 544.751
25, 537.353
25, 532.506
25, 517.757
25, 540.462
25, 561.970
25, 534.003
25, 530.548
25, 539.463
25, 545.660
25, 543.180
25, 524.355
25, 537.110
25, 537.038
25, 535.431
25, 538.216
25, 548.127
25, 527.735
25, 538.353
25, 528.509
25, 524.897
75, 1400.415
75, 1370.779
75, 1389.993
75, 1400.887
75, 1366.307
75, 1415.199
75, 1401.699
75, 1381.084
75, 1375.518
75, 1373.387
75, 1386.912
75, 1372.153
75, 1390.928
75, 1344.414
75, 1440.935
75, 1426.312
75, 1389.918
75, 1399.201
75, 1416.155
75, 1388.360
75, 1428.556
75, 1436.536
75, 1361.123
75, 1388.297
75, 1367.565
100, 1860.472
100, 1916.783
100, 1832.480
100, 1788.498
100, 1946.667
100, 1816.310
100, 1843.605
100, 1843.089
100, 1860.546
100, 1812.765
100, 1862.044
100, 1792.307
100, 1862.620
100, 1837.334
100, 1800.730
100, 1797.094
100, 1834.094
100, 1803.266
100, 1828.823
100, 1848.839
100, 1826.746
100, 1852.307
100, 1801.572
100, 1882.404
100, 1831.585
50, 972.904
50, 955.732
50, 977.030
50, 984.137
50, 951.160
50, 989.307
50, 981.401
50, 972.799
50, 950.548
50, 966.586
50, 978.341
50, 956.713
50, 986.069
50, 949.335
50, 956.159
50, 954.281
50, 954.786
50, 942.663
50, 948.415
50, 959.981
50, 981.793
50, 931.754
50, 961.301
50, 939.905
50, 941.398
