0, 19.363
0, 19.164
0, 19.269
0, 18.750
0, 19.279
0, 18.772
0, 19.595
0, 19.340
0, 19.699
0, 19.250
0, 18.718
0, 19.432
0, 19.137
0, 19.241
0, 19.127
0, 19.256
0, 19.222
0, 19.460
0, 19.005
0, 18.916
0, 19.346
0, 18.897
0, 18.982
0, 19.090
0, 19.151
25, 20.633
25, 21.100
25, 21.435
25, 20.715
25, 21.399
25, 21.088
25, 21.483
25, 21.197
25, 21.476
25, 21.014
25, 21.447
25, 20.758
25, 20.067
25, 20.634
25, 20.809
25, 20.604
25, 20.974
25, 21.131
25, 20.936
25, 21.285
25, 21.096
25, 21.298
25, 21.003
25, 21.269
25, 21.142
75, 25.466
75, 25.269
75, 25.579
75, 25.793
75, 25.009
75, 26.149
75, 25.778
75, 24.865
75, 25.298
75, 25.466
75, 24.962
75, 25.683
75, 25.495
75, 25.588
75, 25.581
75, 25.124
75, 26.245
75, 25.677
75, 25.506
75, 25.205
75, 25.429
75, 25.670
75, 25.466
75, 24.843
75, 25.632
100, 26.790
100, 27.549
100, 27.384
100, 28.259
100, 26.337
100, 26.313
100, 27.948
100, 27.420
100, 27.351
100, 27.314
100, 26.248
100, 27.231
100, 26.697
100, 27.074
100, 26.782
100, 27.748
100, 27.050
100, 27.879
100, 26.767
100, 27.571
100, 27.011
100, 26.444
100, 26.716
100, 25.907
100, 26.713
